Name,Country,year,IncomPerPerson,Number of Records
IncomePerPerson,St. Lucia,1957,"2,030",1
IncomePerPerson,St. Lucia,1958,"2,120",1
IncomePerPerson,St. Lucia,1959,"2,220",1
IncomePerPerson,St. Lucia,1960,"2,310",1
IncomePerPerson,St. Lucia,1961,"2,420",1
IncomePerPerson,St. Lucia,1962,"2,520",1
IncomePerPerson,St. Lucia,1963,"2,640",1
IncomePerPerson,St. Lucia,1964,"2,750",1
IncomePerPerson,St. Lucia,1965,"2,870",1
IncomePerPerson,St. Lucia,1966,"3,000",1
IncomePerPerson,St. Lucia,1967,"3,140",1
IncomePerPerson,St. Lucia,1968,"3,270",1
IncomePerPerson,St. Lucia,1969,"3,420",1
IncomePerPerson,St. Lucia,1970,"3,570",1
IncomePerPerson,St. Lucia,1971,"3,720",1
IncomePerPerson,St. Lucia,1972,"3,790",1
IncomePerPerson,St. Lucia,1973,"3,820",1
IncomePerPerson,St. Lucia,1974,"4,010",1
IncomePerPerson,St. Lucia,1975,"4,150",1
IncomePerPerson,St. Lucia,1976,"4,880",1
IncomePerPerson,St. Lucia,1977,"5,270",1
IncomePerPerson,St. Lucia,1978,"5,600",1
IncomePerPerson,St. Lucia,1979,"5,680",1
IncomePerPerson,St. Lucia,1980,"5,300",1
IncomePerPerson,St. Lucia,1981,"5,380",1
IncomePerPerson,St. Lucia,1982,"5,480",1
IncomePerPerson,St. Lucia,1983,"5,730",1
IncomePerPerson,St. Lucia,1984,"6,060",1
IncomePerPerson,St. Lucia,1985,"6,430",1
IncomePerPerson,St. Lucia,1986,"7,410",1
IncomePerPerson,St. Lucia,1987,"7,500",1
IncomePerPerson,St. Lucia,1988,"8,450",1
IncomePerPerson,St. Lucia,1989,"8,940",1
IncomePerPerson,St. Lucia,1990,"9,090",1
IncomePerPerson,St. Lucia,1991,"9,000",1
IncomePerPerson,St. Lucia,1992,"9,600",1
IncomePerPerson,St. Lucia,1993,"9,520",1
IncomePerPerson,St. Lucia,1994,"9,560",1
IncomePerPerson,St. Lucia,1995,"9,600",1
IncomePerPerson,St. Lucia,1996,"9,750",1
IncomePerPerson,St. Lucia,1997,"9,540",1
IncomePerPerson,St. Lucia,1998,"10,000",1
IncomePerPerson,St. Lucia,1999,"10,100",1
IncomePerPerson,St. Lucia,2000,"10,000",1
IncomePerPerson,St. Lucia,2001,"9,540",1
IncomePerPerson,St. Lucia,2002,"9,490",1
IncomePerPerson,St. Lucia,2003,"9,860",1
IncomePerPerson,St. Lucia,2004,"10,500",1
IncomePerPerson,St. Lucia,2005,"10,400",1
IncomePerPerson,St. Lucia,2006,"11,000",1
IncomePerPerson,St. Lucia,2007,"11,000",1
IncomePerPerson,St. Lucia,2008,"11,300",1
IncomePerPerson,St. Lucia,2009,"11,100",1
IncomePerPerson,St. Lucia,2010,"10,800",1
IncomePerPerson,St. Lucia,2011,"10,800",1
IncomePerPerson,St. Vincent and the Grenadines,1950,"2,140",1
IncomePerPerson,St. Vincent and the Grenadines,1951,"2,200",1
IncomePerPerson,St. Vincent and the Grenadines,1952,"2,280",1
IncomePerPerson,St. Vincent and the Grenadines,1953,"2,350",1
IncomePerPerson,St. Vincent and the Grenadines,1954,"2,420",1
IncomePerPerson,St. Vincent and the Grenadines,1955,"2,500",1
IncomePerPerson,St. Vincent and the Grenadines,1956,"2,580",1
IncomePerPerson,St. Vincent and the Grenadines,1957,"2,670",1
IncomePerPerson,St. Vincent and the Grenadines,1958,"2,750",1
IncomePerPerson,St. Vincent and the Grenadines,1959,"2,840",1
IncomePerPerson,St. Vincent and the Grenadines,1960,"2,930",1
IncomePerPerson,St. Vincent and the Grenadines,1961,"3,010",1
IncomePerPerson,St. Vincent and the Grenadines,1962,"3,080",1
IncomePerPerson,St. Vincent and the Grenadines,1963,"2,850",1
IncomePerPerson,St. Vincent and the Grenadines,1964,"2,920",1
IncomePerPerson,St. Vincent and the Grenadines,1965,"2,910",1
IncomePerPerson,St. Vincent and the Grenadines,1966,"2,870",1
IncomePerPerson,St. Vincent and the Grenadines,1967,"2,570",1
IncomePerPerson,St. Vincent and the Grenadines,1968,"2,700",1
IncomePerPerson,St. Vincent and the Grenadines,1969,"2,750",1
IncomePerPerson,St. Vincent and the Grenadines,1970,"3,000",1
IncomePerPerson,St. Vincent and the Grenadines,1971,"3,050",1
IncomePerPerson,St. Vincent and the Grenadines,1972,"3,790",1
IncomePerPerson,St. Vincent and the Grenadines,1973,"3,330",1
IncomePerPerson,St. Vincent and the Grenadines,1974,"3,000",1
IncomePerPerson,St. Vincent and the Grenadines,1975,"2,730",1
IncomePerPerson,St. Vincent and the Grenadines,1976,"2,980",1
IncomePerPerson,St. Vincent and the Grenadines,1977,"3,030",1
IncomePerPerson,St. Vincent and the Grenadines,1978,"3,350",1
IncomePerPerson,St. Vincent and the Grenadines,1979,"3,420",1
IncomePerPerson,St. Vincent and the Grenadines,1980,"3,450",1
IncomePerPerson,St. Vincent and the Grenadines,1981,"3,630",1
IncomePerPerson,St. Vincent and the Grenadines,1982,"3,770",1
IncomePerPerson,St. Vincent and the Grenadines,1983,"3,900",1
IncomePerPerson,St. Vincent and the Grenadines,1984,"4,090",1
IncomePerPerson,St. Vincent and the Grenadines,1985,"4,290",1
IncomePerPerson,St. Vincent and the Grenadines,1986,"4,530",1
IncomePerPerson,St. Vincent and the Grenadines,1987,"4,680",1
IncomePerPerson,St. Vincent and the Grenadines,1988,"5,300",1
IncomePerPerson,St. Vincent and the Grenadines,1989,"5,370",1
IncomePerPerson,St. Vincent and the Grenadines,1990,"5,580",1
IncomePerPerson,St. Vincent and the Grenadines,1991,"5,620",1
IncomePerPerson,St. Vincent and the Grenadines,1992,"5,970",1
IncomePerPerson,St. Vincent and the Grenadines,1993,"6,220",1
IncomePerPerson,St. Vincent and the Grenadines,1994,"6,140",1
IncomePerPerson,St. Vincent and the Grenadines,1995,"6,620",1
IncomePerPerson,St. Vincent and the Grenadines,1996,"6,710",1
IncomePerPerson,St. Vincent and the Grenadines,1997,"6,950",1
IncomePerPerson,St. Vincent and the Grenadines,1998,"7,240",1
IncomePerPerson,St. Vincent and the Grenadines,1999,"7,430",1
IncomePerPerson,St. Vincent and the Grenadines,2000,"7,560",1
IncomePerPerson,St. Vincent and the Grenadines,2001,"7,680",1
IncomePerPerson,St. Vincent and the Grenadines,2002,"8,150",1
IncomePerPerson,St. Vincent and the Grenadines,2003,"8,760",1
IncomePerPerson,St. Vincent and the Grenadines,2004,"9,110",1
IncomePerPerson,St. Vincent and the Grenadines,2005,"9,320",1
IncomePerPerson,St. Vincent and the Grenadines,2006,"10,000",1
IncomePerPerson,St. Vincent and the Grenadines,2007,"9,850",1
IncomePerPerson,St. Vincent and the Grenadines,2008,"10,500",1
IncomePerPerson,St. Vincent and the Grenadines,2009,"10,300",1
IncomePerPerson,St. Vincent and the Grenadines,2010,"9,920",1
IncomePerPerson,St. Vincent and the Grenadines,2011,"9,870",1
IncomePerPerson,Sudan,1950,"1,790",1
IncomePerPerson,Sudan,1951,"1,830",1
IncomePerPerson,Sudan,1952,"1,880",1
IncomePerPerson,Sudan,1953,"1,920",1
IncomePerPerson,Sudan,1954,"1,960",1
IncomePerPerson,Sudan,1955,"2,000",1
IncomePerPerson,Sudan,1956,"2,160",1
IncomePerPerson,Sudan,1957,"2,070",1
IncomePerPerson,Sudan,1958,"2,110",1
IncomePerPerson,Sudan,1959,"2,300",1
IncomePerPerson,Sudan,1960,"2,280",1
IncomePerPerson,Sudan,1961,"2,220",1
IncomePerPerson,Sudan,1962,"2,320",1
IncomePerPerson,Sudan,1963,"2,190",1
IncomePerPerson,Sudan,1964,"2,120",1
IncomePerPerson,Sudan,1965,"2,210",1
IncomePerPerson,Sudan,1966,"2,130",1
IncomePerPerson,Sudan,1967,"2,010",1
IncomePerPerson,Sudan,1968,"2,090",1
IncomePerPerson,Sudan,1969,"2,160",1
IncomePerPerson,Sudan,1970,"2,010",1
IncomePerPerson,Sudan,1971,"2,100",1
IncomePerPerson,Sudan,1972,"2,000",1
IncomePerPerson,Sudan,1973,"1,780",1
IncomePerPerson,Sudan,1974,"1,900",1
IncomePerPerson,Sudan,1975,"2,080",1
IncomePerPerson,Sudan,1976,"2,390",1
IncomePerPerson,Sudan,1977,"2,670",1
IncomePerPerson,Sudan,1978,"2,550",1
IncomePerPerson,Sudan,1979,"2,200",1
IncomePerPerson,Sudan,1980,"2,150",1
IncomePerPerson,Sudan,1981,"2,130",1
IncomePerPerson,Sudan,1982,"2,320",1
IncomePerPerson,Sudan,1983,"2,220",1
IncomePerPerson,Sudan,1984,"2,040",1
IncomePerPerson,Sudan,1985,"1,840",1
IncomePerPerson,Sudan,1986,"1,860",1
IncomePerPerson,Sudan,1987,"1,860",1
IncomePerPerson,Sudan,1988,"1,850",1
IncomePerPerson,Sudan,1989,"1,950",1
IncomePerPerson,Sudan,1990,"1,740",1
IncomePerPerson,Sudan,1991,"1,830",1
IncomePerPerson,Sudan,1992,"1,900",1
IncomePerPerson,Sudan,1993,"1,930",1
IncomePerPerson,Sudan,1994,"1,900",1
IncomePerPerson,Sudan,1995,"1,960",1
IncomePerPerson,Sudan,1996,"2,020",1
IncomePerPerson,Sudan,1997,"2,170",1
IncomePerPerson,Sudan,1998,"2,210",1
IncomePerPerson,Sudan,1999,"2,210",1
IncomePerPerson,Sudan,2000,"2,290",1
IncomePerPerson,Sudan,2001,"2,370",1
IncomePerPerson,Sudan,2002,"2,450",1
IncomePerPerson,Sudan,2003,"2,570",1
IncomePerPerson,Sudan,2004,"2,590",1
IncomePerPerson,Sudan,2005,"2,710",1
IncomePerPerson,Sudan,2006,"2,910",1
IncomePerPerson,Sudan,2007,"3,160",1
IncomePerPerson,Sudan,2008,"3,320",1
IncomePerPerson,Sudan,2009,"3,340",1
IncomePerPerson,Sudan,2010,"3,370",1
IncomePerPerson,Sudan,2011,"3,630",1
IncomePerPerson,Suriname,1950,"5,520",1
IncomePerPerson,Suriname,1951,"5,640",1
IncomePerPerson,Suriname,1952,"5,780",1
IncomePerPerson,Suriname,1953,"5,910",1
IncomePerPerson,Suriname,1954,"6,050",1
IncomePerPerson,Suriname,1955,"6,190",1
IncomePerPerson,Suriname,1956,"6,330",1
IncomePerPerson,Suriname,1957,"6,480",1
IncomePerPerson,Suriname,1958,"6,630",1
IncomePerPerson,Suriname,1959,"6,790",1
IncomePerPerson,Suriname,1960,"6,940",1
IncomePerPerson,Suriname,1961,"7,110",1
IncomePerPerson,Suriname,1962,"7,270",1
IncomePerPerson,Suriname,1963,"7,440",1
IncomePerPerson,Suriname,1964,"7,610",1
IncomePerPerson,Suriname,1965,"7,790",1
IncomePerPerson,Suriname,1966,"7,970",1
IncomePerPerson,Suriname,1967,"8,160",1
IncomePerPerson,Suriname,1968,"8,350",1
IncomePerPerson,Suriname,1969,"8,540",1
IncomePerPerson,Suriname,1970,"8,740",1
IncomePerPerson,Suriname,1971,"9,260",1
IncomePerPerson,Suriname,1972,"9,720",1
IncomePerPerson,Suriname,1973,"10,200",1
IncomePerPerson,Suriname,1974,"10,500",1
IncomePerPerson,Suriname,1975,"9,590",1
IncomePerPerson,Suriname,1976,"10,600",1
IncomePerPerson,Suriname,1977,"11,800",1
IncomePerPerson,Suriname,1978,"12,500",1
IncomePerPerson,Suriname,1979,"11,800",1
IncomePerPerson,Suriname,1980,"10,800",1
IncomePerPerson,Suriname,1981,"11,400",1
IncomePerPerson,Suriname,1982,"10,800",1
IncomePerPerson,Suriname,1983,"10,200",1
IncomePerPerson,Suriname,1984,"9,870",1
IncomePerPerson,Suriname,1985,"11,100",1
IncomePerPerson,Suriname,1986,"10,800",1
IncomePerPerson,Suriname,1987,"9,880",1
IncomePerPerson,Suriname,1988,"10,600",1
IncomePerPerson,Suriname,1989,"11,000",1
IncomePerPerson,Suriname,1990,"10,500",1
IncomePerPerson,Suriname,1991,"10,600",1
IncomePerPerson,Suriname,1992,"10,400",1
IncomePerPerson,Suriname,1993,"9,510",1
IncomePerPerson,Suriname,1994,"9,660",1
IncomePerPerson,Suriname,1995,"9,620",1
IncomePerPerson,Suriname,1996,"9,600",1
IncomePerPerson,Suriname,1997,"10,000",1
IncomePerPerson,Suriname,1998,"10,100",1
IncomePerPerson,Suriname,1999,"9,850",1
IncomePerPerson,Suriname,2000,"9,730",1
IncomePerPerson,Suriname,2001,"10,100",1
IncomePerPerson,Suriname,2002,"10,400",1
IncomePerPerson,Suriname,2003,"10,900",1
IncomePerPerson,Suriname,2004,"11,800",1
IncomePerPerson,Suriname,2005,"12,200",1
IncomePerPerson,Suriname,2006,"12,500",1
IncomePerPerson,Suriname,2007,"13,000",1
IncomePerPerson,Suriname,2008,"13,400",1
IncomePerPerson,Suriname,2009,"13,700",1
IncomePerPerson,Suriname,2010,"14,200",1
IncomePerPerson,Suriname,2011,"14,900",1
IncomePerPerson,Swaziland,1950,"1,440",1
IncomePerPerson,Swaziland,1951,"1,500",1
IncomePerPerson,Swaziland,1952,"1,510",1
IncomePerPerson,Swaziland,1953,"1,540",1
IncomePerPerson,Swaziland,1954,"1,590",1
IncomePerPerson,Swaziland,1955,"1,610",1
IncomePerPerson,Swaziland,1956,"1,640",1
IncomePerPerson,Swaziland,1957,"1,660",1
IncomePerPerson,Swaziland,1958,"1,670",1
IncomePerPerson,Swaziland,1959,"1,730",1
IncomePerPerson,Swaziland,1960,"1,920",1
IncomePerPerson,Swaziland,1961,"2,120",1
IncomePerPerson,Swaziland,1962,"2,510",1
IncomePerPerson,Swaziland,1963,"2,590",1
IncomePerPerson,Swaziland,1964,"2,910",1
IncomePerPerson,Swaziland,1965,"3,280",1
IncomePerPerson,Swaziland,1966,"3,340",1
IncomePerPerson,Swaziland,1967,"3,580",1
IncomePerPerson,Swaziland,1968,"3,330",1
IncomePerPerson,Swaziland,1969,"3,390",1
IncomePerPerson,Swaziland,1970,"4,290",1
IncomePerPerson,Swaziland,1971,"4,260",1
IncomePerPerson,Swaziland,1972,"4,660",1
IncomePerPerson,Swaziland,1973,"4,790",1
IncomePerPerson,Swaziland,1974,"5,200",1
IncomePerPerson,Swaziland,1975,"5,250",1
IncomePerPerson,Swaziland,1976,"5,290",1
IncomePerPerson,Swaziland,1977,"5,300",1
IncomePerPerson,Swaziland,1978,"5,290",1
IncomePerPerson,Swaziland,1979,"5,210",1
IncomePerPerson,Swaziland,1980,"5,170",1
IncomePerPerson,Swaziland,1981,"5,370",1
IncomePerPerson,Swaziland,1982,"5,530",1
IncomePerPerson,Swaziland,1983,"5,380",1
IncomePerPerson,Swaziland,1984,"5,310",1
IncomePerPerson,Swaziland,1985,"5,450",1
IncomePerPerson,Swaziland,1986,"5,460",1
IncomePerPerson,Swaziland,1987,"5,720",1
IncomePerPerson,Swaziland,1988,"5,340",1
IncomePerPerson,Swaziland,1989,"5,460",1
IncomePerPerson,Swaziland,1990,"5,380",1
IncomePerPerson,Swaziland,1991,"5,320",1
IncomePerPerson,Swaziland,1992,"5,370",1
IncomePerPerson,Swaziland,1993,"5,430",1
IncomePerPerson,Swaziland,1994,"5,460",1
IncomePerPerson,Swaziland,1995,"5,610",1
IncomePerPerson,Swaziland,1996,"5,700",1
IncomePerPerson,Swaziland,1997,"5,740",1
IncomePerPerson,Swaziland,1998,"5,770",1
IncomePerPerson,Swaziland,1999,"5,830",1
IncomePerPerson,Swaziland,2000,"5,840",1
IncomePerPerson,Swaziland,2001,"5,840",1
IncomePerPerson,Swaziland,2002,"6,050",1
IncomePerPerson,Swaziland,2003,"6,250",1
IncomePerPerson,Swaziland,2004,"6,430",1
IncomePerPerson,Swaziland,2005,"6,750",1
IncomePerPerson,Swaziland,2006,"7,060",1
IncomePerPerson,Swaziland,2007,"7,250",1
IncomePerPerson,Swaziland,2008,"7,180",1
IncomePerPerson,Swaziland,2009,"7,160",1
IncomePerPerson,Swaziland,2010,"7,300",1
IncomePerPerson,Swaziland,2011,"7,320",1
IncomePerPerson,Sweden,1950,"12,000",1
IncomePerPerson,Sweden,1951,"11,900",1
IncomePerPerson,Sweden,1952,"12,100",1
IncomePerPerson,Sweden,1953,"12,200",1
IncomePerPerson,Sweden,1954,"12,900",1
IncomePerPerson,Sweden,1955,"13,200",1
IncomePerPerson,Sweden,1956,"13,600",1
IncomePerPerson,Sweden,1957,"14,000",1
IncomePerPerson,Sweden,1958,"14,000",1
IncomePerPerson,Sweden,1959,"14,600",1
IncomePerPerson,Sweden,1960,"15,100",1
IncomePerPerson,Sweden,1961,"16,000",1
IncomePerPerson,Sweden,1962,"16,600",1
IncomePerPerson,Sweden,1963,"17,200",1
IncomePerPerson,Sweden,1964,"18,400",1
IncomePerPerson,Sweden,1965,"19,200",1
IncomePerPerson,Sweden,1966,"19,200",1
IncomePerPerson,Sweden,1967,"19,700",1
IncomePerPerson,Sweden,1968,"20,400",1
IncomePerPerson,Sweden,1969,"21,200",1
IncomePerPerson,Sweden,1970,"22,100",1
IncomePerPerson,Sweden,1971,"22,300",1
IncomePerPerson,Sweden,1972,"22,300",1
IncomePerPerson,Sweden,1973,"23,300",1
IncomePerPerson,Sweden,1974,"25,100",1
IncomePerPerson,Sweden,1975,"25,400",1
IncomePerPerson,Sweden,1976,"25,400",1
IncomePerPerson,Sweden,1977,"24,600",1
IncomePerPerson,Sweden,1978,"24,800",1
IncomePerPerson,Sweden,1979,"25,900",1
IncomePerPerson,Sweden,1980,"26,000",1
IncomePerPerson,Sweden,1981,"25,900",1
IncomePerPerson,Sweden,1982,"26,500",1
IncomePerPerson,Sweden,1983,"26,800",1
IncomePerPerson,Sweden,1984,"27,900",1
IncomePerPerson,Sweden,1985,"28,200",1
IncomePerPerson,Sweden,1986,"29,200",1
IncomePerPerson,Sweden,1987,"29,900",1
IncomePerPerson,Sweden,1988,"30,600",1
IncomePerPerson,Sweden,1989,"31,200",1
IncomePerPerson,Sweden,1990,"30,900",1
IncomePerPerson,Sweden,1991,"30,400",1
IncomePerPerson,Sweden,1992,"29,800",1
IncomePerPerson,Sweden,1993,"29,100",1
IncomePerPerson,Sweden,1994,"30,000",1
IncomePerPerson,Sweden,1995,"31,100",1
IncomePerPerson,Sweden,1996,"31,500",1
IncomePerPerson,Sweden,1997,"32,400",1
IncomePerPerson,Sweden,1998,"33,700",1
IncomePerPerson,Sweden,1999,"35,200",1
IncomePerPerson,Sweden,2000,"36,900",1
IncomePerPerson,Sweden,2001,"37,300",1
IncomePerPerson,Sweden,2002,"38,000",1
IncomePerPerson,Sweden,2003,"38,700",1
IncomePerPerson,Sweden,2004,"40,300",1
IncomePerPerson,Sweden,2005,"41,200",1
IncomePerPerson,Sweden,2006,"42,900",1
IncomePerPerson,Sweden,2007,"44,100",1
IncomePerPerson,Sweden,2008,"43,500",1
IncomePerPerson,Sweden,2009,"40,900",1
IncomePerPerson,Sweden,2010,"42,900",1
IncomePerPerson,Sweden,2011,"43,800",1
IncomePerPerson,Switzerland,1950,"20,400",1
IncomePerPerson,Switzerland,1951,"21,800",1
IncomePerPerson,Switzerland,1952,"21,600",1
IncomePerPerson,Switzerland,1953,"22,100",1
IncomePerPerson,Switzerland,1954,"23,000",1
IncomePerPerson,Switzerland,1955,"24,300",1
IncomePerPerson,Switzerland,1956,"25,500",1
IncomePerPerson,Switzerland,1957,"26,100",1
IncomePerPerson,Switzerland,1958,"25,100",1
IncomePerPerson,Switzerland,1959,"26,400",1
IncomePerPerson,Switzerland,1960,"27,600",1
IncomePerPerson,Switzerland,1961,"29,000",1
IncomePerPerson,Switzerland,1962,"29,600",1
IncomePerPerson,Switzerland,1963,"30,300",1
IncomePerPerson,Switzerland,1964,"31,400",1
IncomePerPerson,Switzerland,1965,"32,000",1
IncomePerPerson,Switzerland,1966,"32,500",1
IncomePerPerson,Switzerland,1967,"33,100",1
IncomePerPerson,Switzerland,1968,"33,900",1
IncomePerPerson,Switzerland,1969,"35,300",1
IncomePerPerson,Switzerland,1970,"37,200",1
IncomePerPerson,Switzerland,1971,"38,300",1
IncomePerPerson,Switzerland,1972,"39,200",1
IncomePerPerson,Switzerland,1973,"40,200",1
IncomePerPerson,Switzerland,1974,"40,600",1
IncomePerPerson,Switzerland,1975,"38,000",1
IncomePerPerson,Switzerland,1976,"37,900",1
IncomePerPerson,Switzerland,1977,"39,000",1
IncomePerPerson,Switzerland,1978,"39,100",1
IncomePerPerson,Switzerland,1979,"39,900",1
IncomePerPerson,Switzerland,1980,"41,600",1
IncomePerPerson,Switzerland,1981,"42,000",1
IncomePerPerson,Switzerland,1982,"41,100",1
IncomePerPerson,Switzerland,1983,"41,100",1
IncomePerPerson,Switzerland,1984,"42,200",1
IncomePerPerson,Switzerland,1985,"43,500",1
IncomePerPerson,Switzerland,1986,"43,900",1
IncomePerPerson,Switzerland,1987,"43,900",1
IncomePerPerson,Switzerland,1988,"45,000",1
IncomePerPerson,Switzerland,1989,"46,500",1
IncomePerPerson,Switzerland,1990,"47,800",1
IncomePerPerson,Switzerland,1991,"46,700",1
IncomePerPerson,Switzerland,1992,"46,200",1
IncomePerPerson,Switzerland,1993,"45,700",1
IncomePerPerson,Switzerland,1994,"45,900",1
IncomePerPerson,Switzerland,1995,"45,900",1
IncomePerPerson,Switzerland,1996,"45,900",1
IncomePerPerson,Switzerland,1997,"46,900",1
IncomePerPerson,Switzerland,1998,"48,100",1
IncomePerPerson,Switzerland,1999,"48,700",1
IncomePerPerson,Switzerland,2000,"50,300",1
IncomePerPerson,Switzerland,2001,"50,700",1
IncomePerPerson,Switzerland,2002,"50,400",1
IncomePerPerson,Switzerland,2003,"50,100",1
IncomePerPerson,Switzerland,2004,"51,100",1
IncomePerPerson,Switzerland,2005,"52,400",1
IncomePerPerson,Switzerland,2006,"54,100",1
IncomePerPerson,Switzerland,2007,"55,800",1
IncomePerPerson,Switzerland,2008,"56,400",1
IncomePerPerson,Switzerland,2009,"54,500",1
IncomePerPerson,Switzerland,2010,"55,500",1
IncomePerPerson,Switzerland,2011,"55,900",1
IncomePerPerson,Syria,1950,"1,790",1
IncomePerPerson,Syria,1951,"1,690",1
IncomePerPerson,Syria,1952,"2,070",1
IncomePerPerson,Syria,1953,"2,300",1
IncomePerPerson,Syria,1954,"2,570",1
IncomePerPerson,Syria,1955,"2,260",1
IncomePerPerson,Syria,1956,"2,610",1
IncomePerPerson,Syria,1957,"2,700",1
IncomePerPerson,Syria,1958,"2,260",1
IncomePerPerson,Syria,1959,"2,280",1
IncomePerPerson,Syria,1960,"2,250",1
IncomePerPerson,Syria,1961,"2,210",1
IncomePerPerson,Syria,1962,"2,930",1
IncomePerPerson,Syria,1963,"2,580",1
IncomePerPerson,Syria,1964,"2,890",1
IncomePerPerson,Syria,1965,"2,810",1
IncomePerPerson,Syria,1966,"2,500",1
IncomePerPerson,Syria,1967,"2,580",1
IncomePerPerson,Syria,1968,"2,600",1
IncomePerPerson,Syria,1969,"3,010",1
IncomePerPerson,Syria,1970,"2,580",1
IncomePerPerson,Syria,1971,"2,740",1
IncomePerPerson,Syria,1972,"3,320",1
IncomePerPerson,Syria,1973,"2,930",1
IncomePerPerson,Syria,1974,"3,520",1
IncomePerPerson,Syria,1975,"4,070",1
IncomePerPerson,Syria,1976,"4,370",1
IncomePerPerson,Syria,1977,"4,180",1
IncomePerPerson,Syria,1978,"4,400",1
IncomePerPerson,Syria,1979,"4,410",1
IncomePerPerson,Syria,1980,"4,780",1
IncomePerPerson,Syria,1981,"5,060",1
IncomePerPerson,Syria,1982,"4,990",1
IncomePerPerson,Syria,1983,"4,890",1
IncomePerPerson,Syria,1984,"4,530",1
IncomePerPerson,Syria,1985,"4,650",1
IncomePerPerson,Syria,1986,"4,280",1
IncomePerPerson,Syria,1987,"4,230",1
IncomePerPerson,Syria,1988,"4,650",1
IncomePerPerson,Syria,1989,"3,750",1
IncomePerPerson,Syria,1990,"3,810",1
IncomePerPerson,Syria,1991,"3,990",1
IncomePerPerson,Syria,1992,"4,400",1
IncomePerPerson,Syria,1993,"4,500",1
IncomePerPerson,Syria,1994,"4,690",1
IncomePerPerson,Syria,1995,"4,890",1
IncomePerPerson,Syria,1996,"5,250",1
IncomePerPerson,Syria,1997,"5,390",1
IncomePerPerson,Syria,1998,"5,620",1
